MSA_ID,Metro Area,OCC_CODE,Job Group,Total Employment
19740,"Denver-Aurora-Lakewood, CO",17-3011,Architectural and Civil Drafters,1390
19740,"Denver-Aurora-Lakewood, CO",17-3012,Electrical and Electronics Drafters,580
19740,"Denver-Aurora-Lakewood, CO",17-3013,Mechanical Drafters,240
19740,"Denver-Aurora-Lakewood, CO",17-3019,"Drafters, All Other",200
19740,"Denver-Aurora-Lakewood, CO",17-3021,Aerospace Engineering and Operations Technologists and Technicians,170
19740,"Denver-Aurora-Lakewood, CO",17-3022,Civil Engineering Technologists and Technicians,720
19740,"Denver-Aurora-Lakewood, CO",17-3023,Electrical and Electronic Engineering Technologists and Technicians,980
19740,"Denver-Aurora-Lakewood, CO",17-3025,Environmental Engineering Technologists and Technicians,140
19740,"Denver-Aurora-Lakewood, CO",17-3026,Industrial Engineering Technologists and Technicians,290
19740,"Denver-Aurora-Lakewood, CO",17-3027,Mechanical Engineering Technologists and Technicians,180
19740,"Denver-Aurora-Lakewood, CO",17-3031,Surveying and Mapping Technicians,1590
19740,"Denver-Aurora-Lakewood, CO",17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",960
19740,"Denver-Aurora-Lakewood, CO",19-1012,Food Scientists and Technologists,70
19740,"Denver-Aurora-Lakewood, CO",19-1013,Soil and Plant Scientists,70
19740,"Denver-Aurora-Lakewood, CO",19-1021,Biochemists and Biophysicists,
19740,"Denver-Aurora-Lakewood, CO",19-1022,Microbiologists,310
19740,"Denver-Aurora-Lakewood, CO",19-1023,Zoologists and Wildlife Biologists,100
19740,"Denver-Aurora-Lakewood, CO",19-1029,"Biological Scientists, All Other",200
19740,"Denver-Aurora-Lakewood, CO",19-1031,Conservation Scientists,190
19740,"Denver-Aurora-Lakewood, CO",19-1032,Foresters,
19740,"Denver-Aurora-Lakewood, CO",19-1041,Epidemiologists,290
19740,"Denver-Aurora-Lakewood, CO",19-1042,"Medical Scientists, Except Epidemiologists",880
19740,"Denver-Aurora-Lakewood, CO",19-2021,Atmospheric and Space Scientists,
19740,"Denver-Aurora-Lakewood, CO",19-2031,Chemists,930
19740,"Denver-Aurora-Lakewood, CO",19-2032,Materials Scientists,70
19740,"Denver-Aurora-Lakewood, CO",19-2041,"Environmental Scientists and Specialists, Including Health",1050
19740,"Denver-Aurora-Lakewood, CO",19-2042,"Geoscientists, Except Hydrologists and Geographers",1360
19740,"Denver-Aurora-Lakewood, CO",19-2043,Hydrologists,210
19740,"Denver-Aurora-Lakewood, CO",19-2099,"Physical Scientists, All Other",350
19740,"Denver-Aurora-Lakewood, CO",19-3011,Economists,120
19740,"Denver-Aurora-Lakewood, CO",19-3031,"Clinical, Counseling, and School Psychologists",1460
19740,"Denver-Aurora-Lakewood, CO",19-3039,"Psychologists, All Other",80
19740,"Denver-Aurora-Lakewood, CO",19-3051,Urban and Regional Planners,470
19740,"Denver-Aurora-Lakewood, CO",19-3091,Anthropologists and Archeologists,70
19740,"Denver-Aurora-Lakewood, CO",19-3092,Geographers,60
19740,"Denver-Aurora-Lakewood, CO",19-3099,"Social Scientists and Related Workers, All Other",300
19740,"Denver-Aurora-Lakewood, CO",19-4010,Agricultural and Food Science Technicians,30
19740,"Denver-Aurora-Lakewood, CO",19-4021,Biological Technicians,2440
19740,"Denver-Aurora-Lakewood, CO",19-4031,Chemical Technicians,560
19740,"Denver-Aurora-Lakewood, CO",19-4042,"Environmental Science and Protection Technicians, Including Health",260
19740,"Denver-Aurora-Lakewood, CO",19-4061,Social Science Research Assistants,150
19740,"Denver-Aurora-Lakewood, CO",19-4071,Forest and Conservation Technicians,70
19740,"Denver-Aurora-Lakewood, CO",19-4092,Forensic Science Technicians,240
19740,"Denver-Aurora-Lakewood, CO",19-4099,"Life, Physical, and Social Science Technicians, All Other",670
19740,"Denver-Aurora-Lakewood, CO",19-5011,Occupational Health and Safety Specialists,1490
19740,"Denver-Aurora-Lakewood, CO",19-5012,Occupational Health and Safety Technicians,270
19740,"Denver-Aurora-Lakewood, CO",21-1012,"Educational, Guidance, and Career Counselors and Advisors",2930
19740,"Denver-Aurora-Lakewood, CO",21-1013,Marriage and Family Therapists,450
19740,"Denver-Aurora-Lakewood, CO",21-1015,Rehabilitation Counselors,860
19740,"Denver-Aurora-Lakewood, CO",21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",3940
19740,"Denver-Aurora-Lakewood, CO",21-1019,"Counselors, All Other",80
19740,"Denver-Aurora-Lakewood, CO",21-1021,"Child, Family, and School Social Workers",3620
19740,"Denver-Aurora-Lakewood, CO",21-1022,Healthcare Social Workers,1940
19740,"Denver-Aurora-Lakewood, CO",21-1023,Mental Health and Substance Abuse Social Workers,1060
19740,"Denver-Aurora-Lakewood, CO",21-1029,"Social Workers, All Other",580
19740,"Denver-Aurora-Lakewood, CO",21-1091,Health Education Specialists,410
19740,"Denver-Aurora-Lakewood, CO",21-1092,Probation Officers and Correctional Treatment Specialists,920
19740,"Denver-Aurora-Lakewood, CO",21-1093,Social and Human Service Assistants,1370
19740,"Denver-Aurora-Lakewood, CO",21-1094,Community Health Workers,500
19740,"Denver-Aurora-Lakewood, CO",21-1099,"Community and Social Service Specialists, All Other",1360
19740,"Denver-Aurora-Lakewood, CO",21-2011,Clergy,240
19740,"Denver-Aurora-Lakewood, CO",21-2021,"Directors, Religious Activities and Education",70
19740,"Denver-Aurora-Lakewood, CO",21-2099,"Religious Workers, All Other",150
19740,"Denver-Aurora-Lakewood, CO",23-1011,Lawyers,10780
19740,"Denver-Aurora-Lakewood, CO",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",180
19740,"Denver-Aurora-Lakewood, CO",23-1022,"Arbitrators, Mediators, and Conciliators",90
19740,"Denver-Aurora-Lakewood, CO",23-1023,"Judges, Magistrate Judges, and Magistrates",280
19740,"Denver-Aurora-Lakewood, CO",23-2011,Paralegals and Legal Assistants,3680
19740,"Denver-Aurora-Lakewood, CO",23-2093,"Title Examiners, Abstractors, and Searchers",800
19740,"Denver-Aurora-Lakewood, CO",23-2099,"Legal Support Workers, All Other",
19740,"Denver-Aurora-Lakewood, CO",25-1011,"Business Teachers, Postsecondary",730
19740,"Denver-Aurora-Lakewood, CO",25-1021,"Computer Science Teachers, Postsecondary",220
19740,"Denver-Aurora-Lakewood, CO",25-1022,"Mathematical Science Teachers, Postsecondary",450
19740,"Denver-Aurora-Lakewood, CO",25-1031,"Architecture Teachers, Postsecondary",70
19740,"Denver-Aurora-Lakewood, CO",25-1032,"Engineering Teachers, Postsecondary",420
19740,"Denver-Aurora-Lakewood, CO",25-1042,"Biological Science Teachers, Postsecondary",320
19740,"Denver-Aurora-Lakewood, CO",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",170
19740,"Denver-Aurora-Lakewood, CO",25-1052,"Chemistry Teachers, Postsecondary",150
19740,"Denver-Aurora-Lakewood, CO",25-1054,"Physics Teachers, Postsecondary",120
19740,"Denver-Aurora-Lakewood, CO",25-1061,"Anthropology and Archeology Teachers, Postsecondary",60
19740,"Denver-Aurora-Lakewood, CO",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",70
19740,"Denver-Aurora-Lakewood, CO",25-1063,"Economics Teachers, Postsecondary",130
19740,"Denver-Aurora-Lakewood, CO",25-1065,"Political Science Teachers, Postsecondary",130
19740,"Denver-Aurora-Lakewood, CO",25-1066,"Psychology Teachers, Postsecondary",230
19740,"Denver-Aurora-Lakewood, CO",25-1067,"Sociology Teachers, Postsecondary",100
19740,"Denver-Aurora-Lakewood, CO",25-1071,"Health Specialties Teachers, Postsecondary",4860
19740,"Denver-Aurora-Lakewood, CO",25-1072,"Nursing Instructors and Teachers, Postsecondary",470
19740,"Denver-Aurora-Lakewood, CO",25-1081,"Education Teachers, Postsecondary",380
19740,"Denver-Aurora-Lakewood, CO",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",200
19740,"Denver-Aurora-Lakewood, CO",25-1113,"Social Work Teachers, Postsecondary",170
19740,"Denver-Aurora-Lakewood, CO",25-1121,"Art, Drama, and Music Teachers, Postsecondary",910
19740,"Denver-Aurora-Lakewood, CO",25-1122,"Communications Teachers, Postsecondary",
19740,"Denver-Aurora-Lakewood, CO",25-1123,"English Language and Literature Teachers, Postsecondary",500
19740,"Denver-Aurora-Lakewood, CO",25-1124,"Foreign Language and Literature Teachers, Postsecondary",210
19740,"Denver-Aurora-Lakewood, CO",25-1125,"History Teachers, Postsecondary",140
19740,"Denver-Aurora-Lakewood, CO",25-1126,"Philosophy and Religion Teachers, Postsecondary",190
19740,"Denver-Aurora-Lakewood, CO",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",70
19740,"Denver-Aurora-Lakewood, CO",25-1194,"Career/Technical Education Teachers, Postsecondary",740
19740,"Denver-Aurora-Lakewood, CO",25-1199,"Postsecondary Teachers, All Other",120
19740,"Denver-Aurora-Lakewood, CO",25-2011,"Preschool Teachers, Except Special Education",3260
19740,"Denver-Aurora-Lakewood, CO",25-2012,"Kindergarten Teachers, Except Special Education",1180
19740,"Denver-Aurora-Lakewood, CO",25-2021,"Elementary School Teachers, Except Special Education",12290
19740,"Denver-Aurora-Lakewood, CO",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",6310
19740,"Denver-Aurora-Lakewood, CO",25-2023,"Career/Technical Education Teachers, Middle School",80
19740,"Denver-Aurora-Lakewood, CO",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",8670
19740,"Denver-Aurora-Lakewood, CO",25-2032,"Career/Technical Education Teachers, Secondary School",340
19740,"Denver-Aurora-Lakewood, CO",25-2051,"Special Education Teachers, Preschool",340
19740,"Denver-Aurora-Lakewood, CO",25-2052,"Special Education Teachers, Kindergarten and Elementary School",1950
19740,"Denver-Aurora-Lakewood, CO",25-2057,"Special Education Teachers, Middle School",880
19740,"Denver-Aurora-Lakewood, CO",25-2058,"Special Education Teachers, Secondary School",1230
19740,"Denver-Aurora-Lakewood, CO",25-2059,"Special Education Teachers, All Other",60
19740,"Denver-Aurora-Lakewood, CO",25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",240
19740,"Denver-Aurora-Lakewood, CO",25-3021,Self-Enrichment Teachers,2120
19740,"Denver-Aurora-Lakewood, CO",25-3097,"Tutors and Teachers and Instructors, All Other",2660
19740,"Denver-Aurora-Lakewood, CO",25-4011,Archivists,70
19740,"Denver-Aurora-Lakewood, CO",25-4012,Curators,140
19740,"Denver-Aurora-Lakewood, CO",25-4013,Museum Technicians and Conservators,170
19740,"Denver-Aurora-Lakewood, CO",25-4022,Librarians and Media Collections Specialists,1070
19740,"Denver-Aurora-Lakewood, CO",25-4031,Library Technicians,1090
19740,"Denver-Aurora-Lakewood, CO",25-9031,Instructional Coordinators,1940
19740,"Denver-Aurora-Lakewood, CO",25-9045,"Teaching Assistants, Except Postsecondary",10540
19740,"Denver-Aurora-Lakewood, CO",25-9099,"Educational Instruction and Library Workers, All Other",1180
19740,"Denver-Aurora-Lakewood, CO",27-1011,Art Directors,360
19740,"Denver-Aurora-Lakewood, CO",27-1012,Craft Artists,
19740,"Denver-Aurora-Lakewood, CO",27-1014,Special Effects Artists and Animators,160
19740,"Denver-Aurora-Lakewood, CO",27-1019,"Artists and Related Workers, All Other",130
19740,"Denver-Aurora-Lakewood, CO",27-1022,Fashion Designers,90
19740,"Denver-Aurora-Lakewood, CO",27-1023,Floral Designers,340
19740,"Denver-Aurora-Lakewood, CO",27-1024,Graphic Designers,2960
19740,"Denver-Aurora-Lakewood, CO",27-1025,Interior Designers,1730
19740,"Denver-Aurora-Lakewood, CO",27-1026,Merchandise Displayers and Window Trimmers,770
19740,"Denver-Aurora-Lakewood, CO",27-1027,Set and Exhibit Designers,60
19740,"Denver-Aurora-Lakewood, CO",27-1029,"Designers, All Other",170
19740,"Denver-Aurora-Lakewood, CO",27-2011,Actors,500
19740,"Denver-Aurora-Lakewood, CO",27-2012,Producers and Directors,1060
19740,"Denver-Aurora-Lakewood, CO",27-2021,Athletes and Sports Competitors,230
19740,"Denver-Aurora-Lakewood, CO",27-2022,Coaches and Scouts,3570
19740,"Denver-Aurora-Lakewood, CO",27-2023,"Umpires, Referees, and Other Sports Officials",960
19740,"Denver-Aurora-Lakewood, CO",27-2031,Dancers,160
19740,"Denver-Aurora-Lakewood, CO",27-2041,Music Directors and Composers,70
19740,"Denver-Aurora-Lakewood, CO",27-2042,Musicians and Singers,410
19740,"Denver-Aurora-Lakewood, CO",27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",270
19740,"Denver-Aurora-Lakewood, CO",27-3011,Broadcast Announcers and Radio Disc Jockeys,160
19740,"Denver-Aurora-Lakewood, CO",27-3023,"News Analysts, Reporters, and Journalists",360
19740,"Denver-Aurora-Lakewood, CO",27-3031,Public Relations Specialists,4030
19740,"Denver-Aurora-Lakewood, CO",27-3041,Editors,970
19740,"Denver-Aurora-Lakewood, CO",27-3042,Technical Writers,800
19740,"Denver-Aurora-Lakewood, CO",27-3043,Writers and Authors,480
19740,"Denver-Aurora-Lakewood, CO",27-3091,Interpreters and Translators,890
19740,"Denver-Aurora-Lakewood, CO",27-3092,Court Reporters and Simultaneous Captioners,210
19740,"Denver-Aurora-Lakewood, CO",27-3099,"Media and Communication Workers, All Other",210
